"","player_api_id","player_name","overall_rating","gk_rating","number_of_appearances"
"8074",203739,"Joao Pedro Galvao",72,60,35
"8075",203746,"Diego Mauricio",73,52,1
"8076",203755,"Alexander Scholz",74,48,52
"8077",203940,"Mehdi Terki",65,44,4
"8078",204169,"Uffe Bech",71,49,8
"8079",204212,"Seba",75,41,49
"8080",205034,"Alex Lopez",76,48,66
"8081",205278,"Asier Illarramendi",80,135,107
"8082",205307,"Joselu",71,55,3
"8083",205893,"Jannik Vestergaard",77,63,101
"8084",205940,"Emiliano Albin",69,58,2
"8085",206182,"Knowledge Musona",71,101,40
"8086",206242,"Marko Livaja",72,63,19
"8087",206301,"Guerrero",72,124,13
"8088",206322,"Matias Vecino",75,43,71
"8089",206429,"Gil Blumenshtein",72,52,1
"8090",206508,"Marcelo Brozovic",78,50,38
"8091",206592,"Darren Keet",69,346,84
"8092",206641,"Konrad Forenc",58,300,15
"8093",206662,"Bartosz Kopacz",62,58,28
"8094",206668,"Maciej Manka",57,57,6
"8095",206669,"Artem Putivtsev",58,48,9
"8096",206679,"Bryan Rabello",74,62,6
"8097",206694,"Lukasz Teodorczyk",73,54,55
"8098",206695,"Pawel Wszolek",72,56,69
"8099",206698,"David Texeira",70,51,43
"8100",206701,"Ignacio Lores",70,58,1
"8101",206711,"Mauro Goicoechea",74,369,54
"8102",206738,"Calvin Kadi",68,53,16
"8103",206743,"Matias Jones",67,53,4
"8104",206792,"Michal Kucharczyk",70,59,93
"8105",206793,"Rafal Wolski",71,57,31
"8106",206795,"Dominik Furman",69,50,38
"8107",206801,"Lukasz Budzilek",60,306,4
"8108",206805,"Jakub Szumski",61,307,13
"8109",206807,"Mateusz Staporski",61,54,12
"8110",206809,"Filip Kurto",66,325,109
"8111",206822,"Jakub Slowik",67,330,57
"8112",206829,"Maciej Makuszewski",66,46,88
"8113",206830,"Bartlomiej Pawlowski",68,65,51
"8114",206844,"Maciej Jankowski",67,55,111
"8115",206901,"Fiodor Cernych",64,41,49
"8116",207021,"Trent Sainsbury",73,56,23
"8117",207039,"Danilo Soares",72,58,1
"8118",207045,"Eli Babalj",63,48,1
"8119",207058,"Niclas Heimann",62,307,1
"8120",207118,"Daniel Royer",71,52,1
"8121",207234,"Taulant Xhaka",70,58,98
"8122",207235,"Fwayo Tembo",67,63,17
"8123",207236,"Granit Xhaka",82,46,125
"8124",207238,"Janick Kamber",60,45,15
"8125",207240,"Branko Bankovic",52,47,2
"8126",207243,"Renato Ibarra",74,50,97
"8127",207291,"Yancoub Meite",59,51,1
"8128",207293,"Pascal Doubai",57,48,18
"8129",207462,"Sasa Aleksander Zivec,26",66,52,26
"8130",207511,"Jose Izquierdo",74,53,29
"8131",207517,"Erick Moreno",69,55,6
"8132",207523,"Hector Quinones",68,52,22
"8133",207542,"Vaclav Pilar",75,54,5
"8134",207603,"Yuji Ono",69,57,26
"8135",207617,"Juan Quintero",78,59,32
"8136",207642,"Santiago Arias",76,66,81
"8137",207952,"Christopher Routis",59,62,41
"8138",208077,"Danilo",81,53,109
"8139",208208,"Suleyman Koc",72,62,23
"8140",208230,"Karim Bellarabi",83,50,88
"8141",208280,"Krzysztof Kiercz",62,68,13
"8142",208295,"Mateusz Kupczak",59,66,26
"8143",208315,"Damian Zbozien",66,60,66
"8144",208348,"Mijusko Bojovic",65,53,36
"8145",208388,"Mateusz Matras",68,52,98
"8146",208487,"Denis Simijonovic",54,53,5
"8147",208493,"Samuel",69,50,4
"8148",208494,"Casemiro",79,67,45
"8149",208635,"Abraham Kudemor",65,56,20
"8150",208672,"Pablo Chavarria",73,55,71
"8151",208676,"John Tshibumbu",67,54,13
"8152",208688,"Zakaria Diallo",67,47,4
"8153",208699,"Colin Coosemans",69,346,66
"8154",208710,"Daniel Panizzolo",57,49,20
"8155",208718,"Laurent Henkinet",65,330,34
"8156",208743,"Deniss Rakels",68,62,48
"8157",208813,"Michal Mak",66,56,45
"8158",208814,"Milosz Przybecki",67,57,31
"8159",208852,"Aleksandar Trajkovski",68,60,57
"8160",208926,"Diogo Salomao",74,57,10
"8161",208929,"Brecht Dejaeghere",74,55,72
"8162",208943,"Danilo",67,64,1
"8163",208984,"Jonathan Delaplace",73,45,113
"8164",208985,"Michiel Jonckheere",67,61,21
"8165",208986,"Rene Sterckx",64,38,21
"8166",209014,"Krisztian Simon",65,61,4
"8167",209097,"Eduardo Jumisse",56,48,13
"8168",209099,"William Soares",67,65,52
"8169",209225,"Thulani Serero",75,57,56
"8170",209296,"Mavroudis Bougaidis",66,54,10
"8171",209312,"Danilo Dias",79,39,93
"8172",209361,"Roly Bonevacia",71,73,40
"8173",209362,"Aras Oezbiliz",77,54,14
"8174",209371,"Ali Messaoud",67,54,30
"8175",209372,"Adam Maher",78,48,120
"8176",209373,"Roland Alberg",72,55,94
"8177",209377,"Frantisek Kubik",70,62,26
"8178",209380,"Kaj Ramsteijn",66,53,47
"8179",209381,"Tim Eekman",61,55,10
"8180",209384,"Jordy Clasie",78,53,179
"8181",209387,"Nayib Lagouireh",64,51,7
"8182",209389,"Andrea Fileccia",62,45,2
"8183",209405,"Virgil van Dijk",77,58,162
"8184",209413,"Ben Rienstra",72,68,157
"8185",209418,"Nathaniel Will",66,72,89
"8186",209419,"Pavel Cmovs",66,51,40
"8187",209422,"Mateusz Prus",66,334,16
"8188",209429,"Lars Hutten",63,59,3
"8189",209430,"Konstantinos Fortounis",76,71,18
"8190",209439,"Charalampos Mavrias",71,54,1
"8191",209442,"Tinoco",69,47,49
"8192",209466,"Jonathas",67,59,3
"8193",209476,"Rogerio",67,49,16
"8194",209503,"Andre Geraldes",75,47,39
"8195",209507,"Renato Santos",67,55,18
"8196",209556,"Maranhao",67,42,4
"8197",209567,"Zakaria Gueye",59,49,1
"8198",209782,"Jens Cools",66,50,64
"8199",209785,"Nick Marsman",70,358,79
"8200",209786,"Steven Berghuis",75,49,58
"8201",209815,"Gavin Reilly",59,51,11
"8202",209855,"Kristof D'Haene",65,63,66
"8203",209922,"Oscar Duarte",74,53,60
"8204",209950,"Sergio Escudero",73,130,75
"8205",210015,"Bekim Balaj",67,53,12
"8206",210029,"Vasil Shkurtaj",62,48,3
"8207",210046,"Vladan Giljen",70,347,21
"8208",210065,"Bebe",73,48,80
"8209",210111,"Lucas Digne",77,46,105
"8210",210114,"Benjamin Lecomte",77,381,83
"8211",210115,"Remi Mulumba",65,61,6
"8212",210117,"Samuel Umtiti",80,66,128
"8213",210118,"Maxime Blanc",64,46,1
"8214",210119,"Jordan Ferri",76,59,74
"8215",210120,"Rachid Ghezzal",74,55,32
"8216",210122,"Gregoire Puel",67,50,61
"8217",210126,"Dennis Appiah",71,50,67
"8218",210128,"Nampalys Mendy",77,62,123
"8219",210138,"Teddy Mezague",67,61,62
"8220",210142,"Jonas Martin",75,130,75
"8221",210146,"Benjamin Jeannot",73,122,51
"8222",210164,"Alphonse Areola",80,394,68
"8223",210184,"Wissam Ben Yedder",78,42,132
"8224",210185,"Nicolas Issimat Mirin",74,60,95
"8225",210186,"Chistopher Mfuyi,25",57,138,25
"8226",210276,"Manuel Lanzini",78,51,23
"8227",210278,"Roberto Pereyra",81,134,107
"8228",210382,"Liam Boyce",66,59,46
"8229",210387,"Alexandre Letellier",69,338,17
"8230",210389,"Maxime Colin",70,56,27
"8231",210390,"Vincent Pajot",74,63,89
"8232",210392,"Yvan Erichot",66,57,26
"8233",210398,"Romain Alessandrini",77,57,70
"8234",210400,"Abdoulaye Bamba",69,50,21
"8235",210402,"Steven Paulle",65,54,17
"8236",210403,"Sanaa Altama",60,53,11
"8237",210404,"Benjamin Corgnet",76,58,102
"8238",210405,"Mehdi Courgnaud",68,57,4
"8239",210406,"Eric Bautheac",75,58,139
"8240",210423,"Florent Hanin",68,52,38
"8241",210428,"Kalidou Koulibaly",80,43,83
"8242",210429,"Romain Metannire",73,63,33
"8243",210437,"Lionel Carole",72,60,6
"8244",210443,"Vincent Sasso",71,127,28
"8245",210451,"Wesley Lautoa",73,47,102
"8246",210452,"Yoann Court",67,61,11
"8247",210453,"Abraham Guie Gneki",70,44,14
"8248",210466,"Mathieu Duhamel",73,54,26
"8249",210682,"Zacharie Boucher",74,375,32
"8250",210683,"Aissa Mandi",79,64,124
"8251",210691,"Brice Dja Djedje",76,50,131
"8252",210692,"Kevin Berigaud",73,57,103
"8253",210693,"Johann Durand",61,308,1
"8254",210694,"Eric Tie Bi",72,53,41
"8255",210704,"Danilo Fernando Avelar",75,42,70
"8256",210721,"Leandro",64,52,38
"8257",210789,"Yani Urdinov",57,112,4
"8258",210804,"Liam Moore",70,42,10
"8259",210822,"Lars Unnerstall",74,362,49
"8260",210842,"Ian McShane",63,49,16
"8261",210844,"Jaja",NA,NA,18
"8262",210858,"Greg Stewart",67,53,68
"8263",210922,"Loris Nery",67,48,50
"8264",210932,"Jasmin Kurtic",76,54,100
"8265",210952,"Frano Mlinar",63,50,12
"8266",210956,"Jesus Corona",78,50,58
"8267",210978,"Deleu",65,45,117
"8268",211020,"Jerson Cabral",70,47,71
"8269",211089,"Kolbeinn Sigthorsson",75,58,91
"8270",211091,"Oscar Hiljemark",72,57,65
"8271",211118,"Rafael Martins",77,60,55
"8272",211139,"Ali M'Madi",67,51,7
"8273",211146,"Fernando Aristeguieta",69,48,6
"8274",211780,"Bruno Nascimento",71,55,43
"8275",211816,"Tony Taylor",62,54,2
"8276",211821,"Luis Leal",73,53,45
"8277",211849,"Callum Morris",64,52,36
"8278",211917,"Manoel",67,51,4
"8279",212034,"Ivan Lendric",65,51,2
"8280",212147,"Sonny Stevens",71,349,13
"8281",212152,"Esteban Casagolda",62,50,3
"8282",212153,"Yannick Wildschut",71,61,45
"8283",212156,"Pavel Kaderabek",74,55,25
"8284",212166,"Joeri Schroyen",60,53,2
"8285",212170,"Edwin Gyasi",67,53,22
"8286",212285,"Hamdi Harbaoui",73,49,59
"8287",212366,"Kenny Anderson,18",62,52,18
"8288",212370,"Tom Beugelsdijk",69,57,75
"8289",212377,"Pawel Olkowski",75,63,110
"8290",212389,"Roman Golobart",65,109,20
"8291",212416,"Gael Bigirimana",65,56,3
"8292",212420,"Liam Caddis",60,51,7
"8293",212429,"Sassa",62,55,7
"8294",212433,"James Marwood",60,53,10
"8295",212470,"Oriol Romeu",73,63,63
"8296",212472,"Sergi Roberto",78,66,28
"8297",212500,"Kevin Visser",64,60,27
"8298",212511,"Bruno Martins Indi",80,48,141
"8299",212512,"Jasper Cillessen",82,399,128
"8300",212520,"Johan Kappelhof",69,55,121
"8301",212598,"Mohammed Aoulad",68,68,33
"8302",212630,"Marco Sportiello",78,388,76
"8303",212643,"Lorenzo Tonelli",78,54,53
"8304",212644,"Franco Signorelli",69,60,4
"8305",212645,"Riccardo Saponara",78,49,52
"8306",212695,"Tomane",70,20,55
"8307",212697,"Nicolas Blandi",73,68,1
"8308",212702,"Thomas Carroll",71,52,12
"8309",212708,"Kasper Larsen",65,58,6
"8310",212714,"Thomas Ince",74,52,8
"8311",212715,"David Amoo",69,125,27
"8312",212767,"Jerry Uche Mbakogu",73,65,20
"8313",212770,"Roberto Inglese",70,55,14
"8314",212772,"Antonio Donnarumma",65,318,1
"8315",212813,"Jens Wissing",64,48,2
"8316",212814,"Sonny Kittel",70,62,10
"8317",212815,"Timo Horn",81,407,66
"8318",212819,"Mark Uth",74,48,75
"8319",212863,"Raphael Lecomte",65,53,31
"8320",212865,"Nicolas Hoefler",69,51,22
"8321",212866,"Muhamed Besic",75,53,24
"8322",212867,"Heung-Min Son",77,53,121
"8323",212870,"Denis Thomalla",64,64,3
"8324",212873,"Daniel Batz",65,333,1
"8325",212875,"Robert Mak",74,108,34
"8326",212879,"Florian Trinks",68,46,8
"8327",212881,"Tolga Cigerci",74,55,46
"8328",212892,"Moritz Leitner",74,62,42
"8329",212893,"Kevin Volland",80,43,124
"8330",212896,"Henrik Ojamaa",69,60,81
"8331",212915,"Andre Hoffmann",75,46,37
"8332",212959,"Sebastian Neumann",65,38,1
"8333",212960,"Nico Schulz",72,58,39
"8334",212970,"Arvid Schenk",62,309,1
"8335",213005,"Kevin van Veen",63,63,5
"8336",213061,"Dominik Kaiser",71,52,5
"8337",213106,"Silvio Romero",75,56,4
"8338",213111,"Daylon Claasen",67,71,61
"8339",213167,"Mike Te Wierik",72,64,105
"8340",213183,"Richard Towell",66,45,26
"8341",213184,"Filip Twardzik",62,59,4
"8342",213299,"Nicola Leali",72,356,62
"8343",213317,"Rafael Martinho",74,47,34
"8344",213319,"Gadji Tallo",70,62,41
"8345",213341,"Simone Sini",63,47,1
"8346",213366,"Afriyie Acquah",74,39,80
"8347",213470,"Ibai Gomez",79,53,40
"8348",213482,"Jorge Pulido",70,45,16
"8349",213483,"Sergio Marcos",67,45,5
"8350",213485,"Matija Nastasic",79,66,69
"8351",213486,"Nolito",82,53,119
"8352",213487,"Marko Scepovic",69,50,18
"8353",213489,"Alvaro Vazquez",75,53,91
"8354",213490,"Manu Molina",64,46,1
"8355",213493,"Alex Perez",63,59,1
"8356",213498,"Julian Luque",66,53,9
"8357",213499,"Nacho Fernandez",77,51,33
"8358",213500,"Alex Fernandez",74,64,5
"8359",213501,"Alvaro Morata",81,48,35
"8360",213502,"Jose Campana",72,42,17
"8361",213504,"Diego Marino",73,365,83
"8362",213627,"Harry Forrester",66,54,3
"8363",213649,"Alfredo Ortuno",66,111,2
"8364",213653,"Charles",76,53,74
"8365",213682,"Iiass Bel Hassani",72,53,68
"8366",213684,"Jordi Masip",71,351,1
"8367",213688,"Martin Montoya",79,119,49
"8368",213694,"Carles Planas",71,67,28
"8369",213695,"Abraham Minero",73,51,66
"8370",213699,"Marti Riverola",67,38,16
"8371",213702,"Isaac Cuenca",75,59,35
"8372",213704,"Cristian Tello Herrera",79,56,50
"8373",213707,"Edu Oriol",70,129,18
"8374",213711,"Ruben Rochina",73,137,71
"8375",213712,"Saul Berjon",76,126,46
"8376",213714,"Luso",71,61,16
"8377",213722,"Rangelo Janga",64,54,22
"8378",213729,"Jonathan Viera",77,118,64
"8379",213737,"Airam Cabrera",65,118,20
"8380",213743,"Nwankwo Obiorah",70,64,36
"8381",213744,"Felice Natalino",67,59,1
"8382",213799,"Thibault Moulin",69,55,31
"8383",213801,"Youri Loen",62,46,3
"8384",213805,"Vitolo",81,65,73
"8385",213809,"Allan Nyom",77,52,163
"8386",213812,"Inigo Lopez",73,54,75
"8387",213814,"Anaitz Arbilla",73,59,66
"8388",213816,"Jose Angel",68,48,8
"8389",213820,"Nagore",70,54,1
"8390",213823,"Borja Gomez",72,61,31
"8391",213831,"Borja Perez",64,54,19
"8392",213845,"Leon De Kogel",65,42,11
"8393",213873,"Sverrir Ingi Ingason",70,50,32
"8394",213878,"Ramiro Funes Mori",75,48,24
"8395",213885,"Ezequiel Calvente",69,57,3
"8396",213912,"Manuel Lucena",67,53,4
"8397",213916,"Vicente Gomez",69,59,16
"8398",213922,"Gonzalo Castellani",71,57,1
"8399",214123,"Mats Moeller Daehli",NA,NA,7
"8400",214340,"Parfait Mandanda",69,342,35
"8401",214344,"Nicolas Hasler",57,58,29
"8402",214397,"Pele van Anholt",71,51,112
"8403",214426,"Danny Ings",76,96,38
"8404",214449,"Salvador Agra",75,47,78
"8405",214450,"Rafael Lopes",68,57,57
"8406",214452,"Pablo",69,60,16
"8407",214570,"Jeffrey Schlupp",69,43,44
"8408",214617,"Michael Hector",70,61,18
"8409",214685,"Carl Jenkinson",74,65,68
"8410",214748,"Jake Kean",66,327,1
"8411",214899,"Mahamadou N'Diaye",72,35,39
"8412",214953,"Stuart Bannigan",65,61,93
"8413",214972,"Geoffrey Kondogbia",78,53,85
"8414",214977,"Kamil Drygas",66,35,51
"8415",214984,"Esteban Alvarado",76,379,134
"8416",215005,"Jarchinio Antonia",70,51,62
"8417",215079,"Mohammed Abu",74,53,7
"8418",215085,"Kyrylo Petrov",59,58,16
"8419",215166,"Daniel Boateng",59,39,1
"8420",215168,"Bernd Leno",84,417,166
"8421",215170,"Raphael Holzhauser",69,56,21
"8422",215226,"Joshua McEachran",72,57,9
"8423",215245,"Florin Gardos",74,61,5
"8424",215299,"Lucas Moura",83,54,75
"8425",215307,"Jonathan Ligali",73,365,13
"8426",215311,"Luca Veronese",64,323,5
"8427",215369,"Lucas Bijker",69,42,78
"8428",215384,"Ross Barkley",80,51,87
"8429",215405,"Kevin Garcia",69,128,26
"8430",215411,"Marco Da Silva",56,33,15
"8431",215412,"Fouad Rachid",62,55,2
"8432",215415,"Rob Schoofs",69,49,24
"8433",215418,"Leroy Labylle",63,69,1
"8434",215419,"Anthony Limbombe",70,52,40
"8435",215551,"Scott Allan",66,53,6
"8436",215584,"David Lopez",77,54,68
"8437",215711,"Dionisio Villalba",62,59,1
"8438",215723,"Marco Capuano",72,50,35
"8439",215725,"Alessandro Longhi",69,48,48
"8440",215766,"Jeff Louis",71,44,24
"8441",215768,"Ezequiel Rescaldani",70,65,1
"8442",215780,"Stewart Carswell",57,51,52
"8443",215798,"Lavyin Kurzawa",80,55,75
"8444",215804,"Elias Kachunga",70,47,27
"8445",215823,"Pierre Sagna",68,38,23
"8446",215927,"Juan Carlos",74,44,76
"8447",215930,"Jordan Slew",63,64,17
"8448",215931,"Mathias Pogba",62,55,13
"8449",228982,"Bruno Uvini",71,71,32
"8450",229610,"Mathieu Debisschop",63,43,15
"8451",229723,"Ondrej Petrak",69,56,8
"8452",229737,"Lukasz Sierpina",65,50,34
"8453",229759,"Marvin Plattenhardt",76,65,97
"8454",229778,"Lewis Horner",58,41,12
"8455",229803,"Rodrigo Andres Battaglia",74,39,31
"8456",229844,"Ola John",77,67,63
"8457",229855,"Mathieu Deplagne",71,51,67
"8458",230133,"Navarone Foor",69,55,88
"8459",230190,"Felipe Anderson",79,43,50
"8460",230476,"Gino Peruzzi",75,45,20
"8461",230819,"Kevin Holt",56,56,34
"8462",230825,"Lorenzo Lollo",71,39,25
"8463",230900,"Nicolas Benezet",74,58,44
"8464",230910,"Markus Mendler",69,47,7
"8465",230982,"Raphael Varane",83,50,97
"8466",230993,"Raul Rodriguez",73,48,65
"8467",231006,"Junior Kabananga",67,63,26
"8468",231093,"Karim Laribi",69,57,10
"8469",231133,"Mirko Bigazzi",64,54,5
"8470",231176,"Leonardo Pavoletti",75,56,26
"8471",231199,"Paul-Georges Ntep",79,47,47
"8472",231592,"Aaron Mooy",75,54,10
"8473",231614,"Leandro Di Gregorio",58,52,1
"8474",231638,"Dzikamai Andre Gwaze",61,55,5
"8475",231652,"Thilo Leugers",64,59,13
"8476",231674,"Erik Cummins",64,323,14
"8477",231753,"Frederik Soerensen",74,56,71
"8478",231801,"Robert Brady",75,47,62
"8479",231804,"Ravel Morrison",76,62,12
"8480",231811,"Raoul Loe",71,49,37
"8481",231977,"Alberto Perea",69,37,6
"8482",232094,"Declan Gallagher",58,48,24
"8483",232096,"Tobias Haitz",61,49,9
"8484",232103,"Ahmed Musa",76,61,34
"8485",232110,"Simone Rapp",61,52,21
"8486",232143,"Martin Polacek",59,301,15
"8487",232152,"Gianluca Hossmann",60,67,3
"8488",232164,"Edivandio",61,59,1
"8489",232253,"Benik Afobe",73,39,12
"8490",232299,"Hannes van der Bruggen",70,65,45
"8491",237534,"Henk Dijkhuizen",66,55,45
"8492",237541,"Felix Klaus",72,40,69
"8493",237542,"Johannes Geis",79,68,98
"8494",237562,"Connor Ripley",62,320,36
"8495",237563,"Stuart Armstrong",72,59,123
"8496",237602,"Luka Krajnc",69,53,21
"8497",237606,"Leandro Daniel Paredes",74,48,33
"8498",237610,"Miroslav Covilo",67,49,40
"8499",237620,"Rafal Janicki",66,61,128
"8500",237631,"Valentin Eysseric",74,51,87
"8501",237645,"Andreas Hirzel",58,285,1
"8502",237646,"Jimmy De Jonghe",63,40,18
"8503",238438,"Simon Zoller",73,58,19
"8504",238529,"Wojciech Golla",68,58,96
"8505",238766,"David Hopkirk",49,47,2
"8506",238786,"Zakarya Bergdich",69,53,30
"8507",238838,"Jacopo Sala",72,131,55
"8508",238841,"Jose Recio",76,52,111
"8509",238851,"Bruno Turco",64,53,3
"8510",238879,"Kaye Coppoolse",60,52,1
"8511",239061,"Salih Ucan",73,48,2
"8512",239213,"Michele Camporese",73,47,14
"8513",239219,"Mateo Kovacic",78,34,59
"8514",239253,"Adrian Rakowski",63,41,36
"8515",239256,"Francesco Grandolfo",61,49,1
"8516",239259,"Valere Germain",78,55,59
"8517",239287,"Josef Martinez",74,60,66
"8518",239350,"Cristiano Biraghi",73,49,62
"8519",239351,"Arnaud De Greef",63,42,21
"8520",239352,"Massimo Bruno",74,60,21
"8521",239527,"Grilo",64,62,4
"8522",239528,"Zakaria M'Sila",61,62,4
"8523",239559,"Kevin Kraus",69,49,1
"8524",239594,"Francois D'Onofrio",62,43,3
"8525",239599,"Houdret",62,57,14
"8526",239774,"Joshua Brillante",65,52,1
"8527",239807,"Saido Berahino",76,57,60
"8528",239856,"Jon Flanagan",72,63,40
"8529",239919,"Sam Winnall",67,52,1
"8530",239920,"Matt Doherty",68,55,11
"8531",239946,"Alfredo Morales",71,63,20
"8532",239958,"Maurice Brunner",58,42,6
"8533",239959,"Kevin Bigler",57,62,36
"8534",239964,"Cristiano Piccini",73,40,23
"8535",239965,"Isma Lopez",73,126,34
"8536",239981,"Juan Sanchez Mino",75,59,4
"8537",240044,"Jens Naessens",71,56,48
"8538",240054,"Pablo Sarabia",77,58,95
"8539",240205,"Jetro Willems",78,56,112
"8540",240235,"Danilo Pereira",80,58,111
"8541",240236,"Massadio Haidara",72,61,66
"8542",240337,"Lorenzo Ebicilio",70,72,22
"8543",240338,"Richard Strebinger",64,317,1
"8544",240346,"Elvis Manu",73,48,30
"8545",240348,"Matthias Ostrzolek",73,57,121
"8546",240367,"Salif Sane",77,60,129
"8547",240477,"Loiik Landre",70,62,26
"8548",240478,"Neeskens Kebano",75,73,47
"8549",240537,"Danny da Costa",70,54,22
"8550",240538,"Ben Mee",73,120,32
"8551",240539,"Omar Elabdellaoui",73,43,28
"8552",240540,"Chris Chantler",59,45,26
"8553",240556,"Abel Tamata",69,40,47
"8554",240561,"Gerrit Pressel",55,54,4
"8555",240788,"Ted van de Pavert",68,55,52
"8556",240790,"Gregor Breinburg",66,46,49
"8557",240837,"Jonathan Schmid",75,47,131
"8558",240935,"Miguel Lourenco",66,57,33
"8559",241424,"Michael Devlin",59,58,42
"8560",241498,"Matthew Kennedy",63,65,5
"8561",241501,"Glenn Claes",67,53,36
"8562",241728,"Jason Lowe",68,51,30
"8563",241747,"Javier Fernandez Annunziata",63,63,2
"8564",241825,"Francisco Alcacer",80,53,74
"8565",241996,"George Long",65,310,13
"8566",241997,"Liassine Cadamuro",73,38,19
"8567",242094,"Joel Campbell",76,66,59
"8568",242151,"Borja Ekiza",75,52,71
"8569",242156,"Djibril Sidibe",75,54,80
"8570",242229,"David Wijns",63,48,3
"8571",242234,"Jeremy Dumesnil",60,297,5
"8572",242243,"William Dutoit",70,348,27
"8573",242260,"Jonas Heymans",65,51,16
"8574",242300,"Michael Clepkens",66,327,12
"8575",242306,"Marcin Kalkowski",65,49,8
"8576",242308,"Dong-Won Ji",71,64,37
"8577",242418,"Ignasi Miquel",69,39,1
"8578",242469,"Rafinha",79,52,43
"8579",242477,"Nacho Cases",74,40,53
"8580",242709,"Roberto Firmino",82,44,150
"8581",242719,"Adrien Trebel",74,61,51
"8582",242783,"Diogo Figueiras",77,64,69
"8583",242872,"Josue",76,67,57
"8584",242874,"Ricardo Ferreira",73,57,34
"8585",242877,"Tiago Ferreira",66,53,6
"8586",242879,"Joao Amorim",67,59,18
"8587",242882,"Tiago Rodrigues",74,51,56
"8588",242887,"Christian Atsu",76,56,61
"8589",242889,"Alhassan Wakaso",71,59,66
"8590",242892,"Ruben Ferreira",77,54,100
"8591",242894,"Kanu",66,51,11
"8592",242901,"Rafael Amorim",65,62,24
"8593",242903,"Sergio Romeo Marakis",64,48,10
"8594",242904,"Arsenio",69,43,29
"8595",242958,"Jean-Christophe Bahebeck",73,59,42
"8596",243068,"Adam Taggart",68,65,4
"8597",243127,"Akaki Gogia",69,58,4
"8598",243131,"William Gross",60,59,23
"8599",243160,"Gary Mackay-Steven",73,48,109
"8600",243163,"David Timor Copovi",74,51,17
"8601",243164,"Julian Draxler",82,50,103
"8602",243240,"David Biton",72,50,28
"8603",243248,"Chris Mavinga",73,57,62
"8604",243250,"Gregory Mertens",68,126,50
"8605",243421,"Jody Lukoki",69,55,69
"8606",243422,"Geoffrey Castillion",66,62,39
"8607",243424,"Rodney Sneijder",69,40,33
"8608",243425,"Ouasim Bouy",70,50,28
"8609",243429,"Giliano Wijnaldum",67,54,56
"8610",243430,"Mitchell te Vrede",69,42,43
"8611",243439,"Thomas Bruns",70,60,108
"8612",243440,"Dammyano Grootfaam",59,44,2
"8613",243456,"Mark Janssen",59,35,1
"8614",243465,"Stefano Marzo",68,52,77
"8615",243466,"Imad Najah",65,49,16
"8616",243473,"Peter van Ooijen",68,53,17
"8617",243481,"Dries Wuytens",69,59,80
"8618",243482,"Benjamin van Leer",69,344,34
"8619",243486,"Collin van Eijk",57,291,1
"8620",243489,"Thijs Bouma",64,57,4
"8621",243490,"Filip Bednarek",62,315,5
"8622",243492,"Ninos Gouriye",68,64,42
"8623",243493,"Stefan Thesker",69,56,11
"8624",243496,"Nils Roeseler",64,40,29
"8625",243500,"Ludcinio Marengo",64,45,3
"8626",243501,"Kai Heerings",67,63,40
"8627",243507,"Stefano Lilipaly",65,62,2
"8628",243509,"Anouar Kali",71,48,83
"8629",243516,"Enzio Boldewijn",62,52,2
"8630",243548,"Patrick J. ter Mate",60,300,1
"8631",243608,"Cristian Battocchio",68,57,1
"8632",243649,"Pedro Ramirez",65,55,3
"8633",243781,"Hernan",71,62,11
"8634",243789,"Victor Garcia",67,52,1
"8635",243827,"Pelle Jensen",62,61,2
"8636",243828,"Tom Trybull",69,58,18
"8637",243829,"Andre Hahn",77,67,64
"8638",243937,"Lars Veldwijk",72,142,35
"8639",244035,"Simon Murray",60,57,9
"8640",244065,"Matan Ohayon",63,49,25
"8641",244128,"Akoete Eninful",59,56,3
"8642",244136,"Fede Vico",70,60,11
"8643",244155,"Zezinho",69,51,2
"8644",244278,"Mathias Gehrt",68,59,29
"8645",244377,"Diego Rubio",71,54,2
"8646",244398,"Stefano Magnasco",68,68,25
"8647",244458,"Mustafa Saymak",72,48,55
"8648",244525,"Fraser Kerr",62,41,35
"8649",244558,"Jerome Roussillon",73,52,60
"8650",244563,"Jota",70,55,8
"8651",244774,"Esmael Goncalves",69,47,30
"8652",244809,"Mattia Valoti",71,51,1
"8653",244811,"Davide Zappacosta",76,45,40
"8654",244816,"Federico Ceccherini",70,51,32
"8655",244835,"Giuseppe De Luca",72,42,13
"8656",244840,"Amidu Salifu",72,44,9
"8657",244904,"Darwin Andrade",70,36,23
"8658",244911,"Paul McCallum",62,58,4
"8659",244953,"Ziggy Gordon",64,51,64
"8660",244959,"Lewis Toshney",59,52,39
"8661",244963,"Rodrigo Ely",70,52,2
"8662",244966,"Stefano Sturaro",77,55,45
"8663",244970,"Filippo Falco",65,50,1
"8664",245022,"Jason Naismith",62,34,64
"8665",245156,"Sava Miladinovic Bento",63,45,6
"8666",245161,"Sekou Junior Sanogo",69,54,96
"8667",245287,"Gaetan Courtet",69,62,36
"8668",245315,"Jeffrey Gouweleeuw",75,56,156
"8669",245412,"Rafael Crivellaro",68,20,26
"8670",245422,"Ryo Miyaichi",71,68,26
"8671",245423,"Andre Micael",67,51,97
"8672",245433,"Stefanos Kapinos",73,361,1
"8673",245438,"Julio Regufe Alves",64,45,6
"8674",245526,"Jeong-Ho Hong",73,50,35
"8675",245530,"Suk-Young Yun",73,123,19
